,auc,f1,precision,recall,model,outcome,modelname,accuracy,auc_micro,auc_mean,auc_weighted
549,0.5916030534351144,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",survival,tree-gini-20-depth:10-minsplit:5,,,,
550,0.6896739130434782,0.058823529411764705,0.5,0.03125,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",ft,tree-gini-20-depth:10-minsplit:5,,,,
551,0.8531468531468531,0.14285714285714288,1.0,0.07692307692307693,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",aspiration,tree-gini-20-depth:10-minsplit:5,,,,
552,0.45000000000000007,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",lr_control,tree-gini-20-depth:10-minsplit:5,,,,
553,0.6233288770053476,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Gastrointestinal,tree-gini-20-depth:10-minsplit:5,,,,
554,0.58274231678487,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Dermatological,tree-gini-20-depth:10-minsplit:5,,,,
555,0.6643518518518519,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Other,tree-gini-20-depth:10-minsplit:5,,,,
556,0.5126760563380282,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Neurological,tree-gini-20-depth:10-minsplit:5,,,,
557,0.40339506172839507,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Hematological,tree-gini-20-depth:10-minsplit:5,,,,
558,0.6787037037037037,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Gastrointestinal 2,tree-gini-20-depth:10-minsplit:5,,,,
559,0.428169014084507,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Dermatological 2,tree-gini-20-depth:10-minsplit:5,,,,
560,0.5046296296296297,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Other 2,tree-gini-20-depth:10-minsplit:5,,,,
561,0.7514084507042254,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Neurological 2,tree-gini-20-depth:10-minsplit:5,,,,
562,0.55,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Hematological 2,tree-gini-20-depth:10-minsplit:5,,,,
563,0.785021813218305,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10,
                       min_samples_split=5, n_estimators=20, random_state=0)",pd_states1,tree-gini-20-depth:10-minsplit:5,0.4730532212885154,0.785021813218305,0.785021813218305,0.8856864499638004
564,0.8500284064102663,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10,
                       min_samples_split=5, n_estimators=20, random_state=0)",nd_states1,tree-gini-20-depth:10-minsplit:5,0.629090909090909,0.8500284064102663,0.8500284064102663,0.9259128836298918
565,0.5906702890957644,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10,
                       min_samples_split=5, n_estimators=20, random_state=0)",pd_states2,tree-gini-20-depth:10-minsplit:5,0.33427595145516675,0.5906702890957644,0.5906702890957644,0.6571737694930675
566,0.5847888489389663,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10,
                       min_samples_split=5, n_estimators=20, random_state=0)",nd_states2,tree-gini-20-depth:10-minsplit:5,0.3585199610516066,0.5847888489389663,0.5847888489389663,0.5509868242690029
567,0.48371271585557296,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",decision1,mlp-20-alpha:0.0001,,,,
568,0.4722384570426651,0.8905660377358491,0.8027210884353742,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",decision2,mlp-20-alpha:0.0001,,,,
569,0.5273955773955774,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",decision3,mlp-20-alpha:0.0001,,,,
570,0.6407442748091603,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",survival,mlp-20-alpha:0.0001,,,,
571,0.4589673913043478,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",ft,mlp-20-alpha:0.0001,,,,
572,0.44214876033057854,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",aspiration,mlp-20-alpha:0.0001,,,,
573,0.6924242424242425,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",lr_control,mlp-20-alpha:0.0001,,,,
574,0.5775401069518716,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Gastrointestinal,mlp-20-alpha:0.0001,,,,
575,0.40070921985815605,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Dermatological,mlp-20-alpha:0.0001,,,,
576,0.7523148148148148,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Other,mlp-20-alpha:0.0001,,,,
577,0.5211267605633803,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Neurological,mlp-20-alpha:0.0001,,,,
578,0.5901234567901235,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Hematological,mlp-20-alpha:0.0001,,,,
579,0.5814814814814815,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Gastrointestinal 2,mlp-20-alpha:0.0001,,,,
580,0.27183098591549293,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Dermatological 2,mlp-20-alpha:0.0001,,,,
581,0.3587962962962963,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Other 2,mlp-20-alpha:0.0001,,,,
582,0.423943661971831,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Neurological 2,mlp-20-alpha:0.0001,,,,
583,0.22653061224489796,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Hematological 2,mlp-20-alpha:0.0001,,,,
584,0.5175117630537339,,,,"MLPClassifier(early_stopping=True, hidden_layer_sizes=20, random_state=0)",pd_states1,mlp-20-alpha:0.0001,0.3333333333333333,0.5175117630537339,0.5175117630537339,0.4844295706833345
585,0.5605336959996811,,,,"MLPClassifier(early_stopping=True, hidden_layer_sizes=20, random_state=0)",nd_states1,mlp-20-alpha:0.0001,0.3333333333333333,0.5605336959996811,0.5605336959996811,0.5262537369374062
586,0.3663981952729798,,,,"MLPClassifier(early_stopping=True, hidden_layer_sizes=20, random_state=0)",pd_states2,mlp-20-alpha:0.0001,0.3252032520325203,0.3663981952729798,0.3663981952729798,0.48650002054143193
587,0.484494733296863,,,,"MLPClassifier(early_stopping=True, hidden_layer_sizes=20, random_state=0)",nd_states2,mlp-20-alpha:0.0001,0.32281726712106457,0.484494733296863,0.484494733296863,0.4403865882396319
588,0.48371271585557296,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",decision1,mlp-20-alpha:0.001,,,,
589,0.4722384570426651,0.8905660377358491,0.8027210884353742,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",decision2,mlp-20-alpha:0.001,,,,
590,0.519041769041769,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",decision3,mlp-20-alpha:0.001,,,,
591,0.6407442748091603,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",survival,mlp-20-alpha:0.001,,,,
592,0.4589673913043478,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",ft,mlp-20-alpha:0.001,,,,
593,0.44214876033057854,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",aspiration,mlp-20-alpha:0.001,,,,
594,0.6924242424242425,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",lr_control,mlp-20-alpha:0.001,,,,
595,0.5768716577540107,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Gastrointestinal,mlp-20-alpha:0.001,,,,
596,0.40189125295508277,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Dermatological,mlp-20-alpha:0.001,,,,
597,0.7523148148148148,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Other,mlp-20-alpha:0.001,,,,
598,0.5211267605633803,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Neurological,mlp-20-alpha:0.001,,,,
599,0.5901234567901235,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Hematological,mlp-20-alpha:0.001,,,,
600,0.5814814814814815,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Gastrointestinal 2,mlp-20-alpha:0.001,,,,
601,0.27183098591549293,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Dermatological 2,mlp-20-alpha:0.001,,,,
602,0.3587962962962963,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Other 2,mlp-20-alpha:0.001,,,,
603,0.423943661971831,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Neurological 2,mlp-20-alpha:0.001,,,,
604,0.22653061224489796,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Hematological 2,mlp-20-alpha:0.001,,,,
605,0.5175117630537339,,,,"MLPClassifier(alpha=0.001, early_stopping=True, hidden_layer_sizes=20,
              random_state=0)",pd_states1,mlp-20-alpha:0.001,0.3333333333333333,0.5175117630537339,0.5175117630537339,0.4844295706833345
606,0.5604601449552562,,,,"MLPClassifier(alpha=0.001, early_stopping=True, hidden_layer_sizes=20,
              random_state=0)",nd_states1,mlp-20-alpha:0.001,0.3333333333333333,0.5604601449552562,0.5604601449552562,0.5261876911015962
607,0.3663981952729798,,,,"MLPClassifier(alpha=0.001, early_stopping=True, hidden_layer_sizes=20,
              random_state=0)",pd_states2,mlp-20-alpha:0.001,0.3252032520325203,0.3663981952729798,0.3663981952729798,0.48650002054143193
608,0.484494733296863,,,,"MLPClassifier(alpha=0.001, early_stopping=True, hidden_layer_sizes=20,
              random_state=0)",nd_states2,mlp-20-alpha:0.001,0.32281726712106457,0.484494733296863,0.484494733296863,0.4403865882396319
609,0.48371271585557296,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",decision1,mlp-20-alpha:0.01,,,,
610,0.4722384570426651,0.8905660377358491,0.8027210884353742,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",decision2,mlp-20-alpha:0.01,,,,
611,0.5296068796068797,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",decision3,mlp-20-alpha:0.01,,,,
612,0.6407442748091603,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",survival,mlp-20-alpha:0.01,,,,
613,0.4589673913043478,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",ft,mlp-20-alpha:0.01,,,,
614,0.4418308963763509,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",aspiration,mlp-20-alpha:0.01,,,,
615,0.6924242424242425,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",lr_control,mlp-20-alpha:0.01,,,,
616,0.5768716577540107,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Gastrointestinal,mlp-20-alpha:0.01,,,,
617,0.39952718676122934,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Dermatological,mlp-20-alpha:0.01,,,,
618,0.7523148148148148,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Other,mlp-20-alpha:0.01,,,,
619,0.5211267605633803,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Neurological,mlp-20-alpha:0.01,,,,
620,0.5901234567901235,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Hematological,mlp-20-alpha:0.01,,,,
621,0.5814814814814815,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Gastrointestinal 2,mlp-20-alpha:0.01,,,,
622,0.27183098591549293,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Dermatological 2,mlp-20-alpha:0.01,,,,
623,0.3587962962962963,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Other 2,mlp-20-alpha:0.01,,,,
624,0.423943661971831,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Neurological 2,mlp-20-alpha:0.01,,,,
625,0.22653061224489796,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.01, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Hematological 2,mlp-20-alpha:0.01,,,,
626,0.5175117630537339,,,,"MLPClassifier(alpha=0.01, early_stopping=True, hidden_layer_sizes=20,
              random_state=0)",pd_states1,mlp-20-alpha:0.01,0.3333333333333333,0.5175117630537339,0.5175117630537339,0.4844295706833345
627,0.5604601449552562,,,,"MLPClassifier(alpha=0.01, early_stopping=True, hidden_layer_sizes=20,
              random_state=0)",nd_states1,mlp-20-alpha:0.01,0.3333333333333333,0.5604601449552562,0.5604601449552562,0.5261876911015962
628,0.3663981952729798,,,,"MLPClassifier(alpha=0.01, early_stopping=True, hidden_layer_sizes=20,
              random_state=0)",pd_states2,mlp-20-alpha:0.01,0.3252032520325203,0.3663981952729798,0.3663981952729798,0.48650002054143193
629,0.484494733296863,,,,"MLPClassifier(alpha=0.01, early_stopping=True, hidden_layer_sizes=20,
              random_state=0)",nd_states2,mlp-20-alpha:0.01,0.32281726712106457,0.484494733296863,0.484494733296863,0.4403865882396319
630,0.783751962323391,0.6415094339622641,0.68,0.6071428571428571,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        random_state=0))",decision1,tree-gini-100-depth:4-minsplit:2,,,,
631,0.7895967270601987,0.8717948717948718,0.8793103448275862,0.864406779661017,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        random_state=0))",decision2,tree-gini-100-depth:4-minsplit:2,,,,
632,0.5260442260442262,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        random_state=0))",decision3,tree-gini-100-depth:4-minsplit:2,,,,
633,0.5209923664122138,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        random_state=0))",survival,tree-gini-100-depth:4-minsplit:2,,,,
634,0.6847826086956522,0.15789473684210525,0.5,0.09375,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        random_state=0))",ft,tree-gini-100-depth:4-minsplit:2,,,,
635,0.8083280356007629,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        random_state=0))",aspiration,tree-gini-100-depth:4-minsplit:2,,,,
636,0.4858585858585859,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        random_state=0))",lr_control,tree-gini-100-depth:4-minsplit:2,,,,
637,0.6637700534759359,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        random_state=0))",DLT_Gastrointestinal,tree-gini-100-depth:4-minsplit:2,,,,
638,0.4728132387706856,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        random_state=0))",DLT_Dermatological,tree-gini-100-depth:4-minsplit:2,,,,
639,0.6921296296296297,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        random_state=0))",DLT_Other,tree-gini-100-depth:4-minsplit:2,,,,
640,0.5929577464788732,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        random_state=0))",DLT_Neurological,tree-gini-100-depth:4-minsplit:2,,,,
641,0.5876543209876544,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        random_state=0))",DLT_Hematological,tree-gini-100-depth:4-minsplit:2,,,,
642,0.624074074074074,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        random_state=0))",DLT_Gastrointestinal 2,tree-gini-100-depth:4-minsplit:2,,,,
643,0.6366197183098592,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        random_state=0))",DLT_Dermatological 2,tree-gini-100-depth:4-minsplit:2,,,,
644,0.7083333333333334,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        random_state=0))",DLT_Other 2,tree-gini-100-depth:4-minsplit:2,,,,
645,0.44225352112676053,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        random_state=0))",DLT_Neurological 2,tree-gini-100-depth:4-minsplit:2,,,,
646,0.6897959183673469,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        random_state=0))",DLT_Hematological 2,tree-gini-100-depth:4-minsplit:2,,,,
647,0.8153855968616955,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, random_state=0)",pd_states1,tree-gini-100-depth:4-minsplit:2,0.5861064425770308,0.8153855968616955,0.8153855968616955,0.9085794739441443
648,0.9110080770522827,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, random_state=0)",nd_states1,tree-gini-100-depth:4-minsplit:2,0.6366666666666667,0.9110080770522827,0.9110080770522827,0.9497960307857907
649,0.7232309977761732,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, random_state=0)",pd_states2,tree-gini-100-depth:4-minsplit:2,0.44668316248379875,0.7232309977761732,0.7232309977761732,0.6753342742311242
650,0.5587743732944835,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, random_state=0)",nd_states2,tree-gini-100-depth:4-minsplit:2,0.3365141187925998,0.5587743732944835,0.5587743732944835,0.4929605310959071
651,0.7868916797488226,0.6415094339622641,0.68,0.6071428571428571,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        random_state=0))",decision1,tree-gini-100-depth:4-minsplit:5,,,,
652,0.7875511396843952,0.8669527896995708,0.8782608695652174,0.8559322033898306,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        random_state=0))",decision2,tree-gini-100-depth:4-minsplit:5,,,,
653,0.5552825552825553,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        random_state=0))",decision3,tree-gini-100-depth:4-minsplit:5,,,,
654,0.5400763358778626,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        random_state=0))",survival,tree-gini-100-depth:4-minsplit:5,,,,
655,0.6902173913043478,0.20512820512820512,0.5714285714285714,0.125,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        random_state=0))",ft,tree-gini-100-depth:4-minsplit:5,,,,
656,0.8108709472345836,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        random_state=0))",aspiration,tree-gini-100-depth:4-minsplit:5,,,,
