auc,f1,precision,recall,model,outcome,modelname,accuracy,auc_micro,auc_mean,auc_weighted
0.6537433155080214,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Gastrointestinal,tree-gini-20-depth:4-minsplit:2,,,,
0.5709219858156028,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Dermatological,tree-gini-20-depth:4-minsplit:2,,,,
0.6921296296296297,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Other,tree-gini-20-depth:4-minsplit:2,,,,
0.6563380281690141,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Neurological,tree-gini-20-depth:4-minsplit:2,,,,
0.582716049382716,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Hematological,tree-gini-20-depth:4-minsplit:2,,,,
0.5895061728395061,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Gastrointestinal 2,tree-gini-20-depth:4-minsplit:2,,,,
0.5,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Dermatological 2,tree-gini-20-depth:4-minsplit:2,,,,
0.8333333333333333,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Other 2,tree-gini-20-depth:4-minsplit:2,,,,
0.5492957746478873,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Neurological 2,tree-gini-20-depth:4-minsplit:2,,,,
0.625,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Hematological 2,tree-gini-20-depth:4-minsplit:2,,,,
0.8322389553878625,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, n_estimators=20,
                       random_state=0)",pd_states1,tree-gini-20-depth:4-minsplit:2,0.5489075630252102,0.8322389553878625,0.8322389553878625,0.8987123310161953
0.7786947764384416,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, n_estimators=20,
                       random_state=0)",nd_states1,tree-gini-20-depth:4-minsplit:2,0.6366666666666667,0.7786947764384416,0.7786947764384416,0.9371871947039047
0.5820261746353493,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, n_estimators=20,
                       random_state=0)",pd_states2,tree-gini-20-depth:4-minsplit:2,0.3361611876988335,0.5820261746353493,0.5820261746353493,0.6434257271917457
0.566207593963982,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, n_estimators=20,
                       random_state=0)",nd_states2,tree-gini-20-depth:4-minsplit:2,0.2888672508925674,0.566207593963982,0.566207593963982,0.46363016751416003
0.7750196232339089,0.6355140186915887,0.6666666666666666,0.6071428571428571,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",decision1,tree-gini-20-depth:4-minsplit:5,,,,
0.7944184687317358,0.8888888888888888,0.864,0.9152542372881356,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",decision2,tree-gini-20-depth:4-minsplit:5,,,,
0.4538083538083538,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",decision3,tree-gini-20-depth:4-minsplit:5,,,,
0.545324427480916,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",survival,tree-gini-20-depth:4-minsplit:5,,,,
0.6714673913043478,0.16216216216216214,0.6,0.09375,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",ft,tree-gini-20-depth:4-minsplit:5,,,,
0.8197711379529562,0.07407407407407407,1.0,0.038461538461538464,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",aspiration,tree-gini-20-depth:4-minsplit:5,,,,
0.5121212121212121,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",lr_control,tree-gini-20-depth:4-minsplit:5,,,,
0.6397058823529412,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Gastrointestinal,tree-gini-20-depth:4-minsplit:5,,,,
0.6146572104018913,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Dermatological,tree-gini-20-depth:4-minsplit:5,,,,
0.650462962962963,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Other,tree-gini-20-depth:4-minsplit:5,,,,
0.6577464788732394,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Neurological,tree-gini-20-depth:4-minsplit:5,,,,
0.5617283950617284,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Hematological,tree-gini-20-depth:4-minsplit:5,,,,
0.5685185185185185,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Gastrointestinal 2,tree-gini-20-depth:4-minsplit:5,,,,
0.46478873239436624,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Dermatological 2,tree-gini-20-depth:4-minsplit:5,,,,
0.7754629629629629,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Other 2,tree-gini-20-depth:4-minsplit:5,,,,
0.49014084507042255,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Neurological 2,tree-gini-20-depth:4-minsplit:5,,,,
0.638265306122449,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Hematological 2,tree-gini-20-depth:4-minsplit:5,,,,
0.8188227224708949,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4,
                       min_samples_split=5, n_estimators=20, random_state=0)",pd_states1,tree-gini-20-depth:4-minsplit:5,0.5622408963585435,0.8188227224708949,0.8188227224708949,0.9011039264782155
0.8205216904870042,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4,
                       min_samples_split=5, n_estimators=20, random_state=0)",nd_states1,tree-gini-20-depth:4-minsplit:5,0.629090909090909,0.8205216904870042,0.8205216904870042,0.939476842229926
0.5816913804973192,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4,
                       min_samples_split=5, n_estimators=20, random_state=0)",pd_states2,tree-gini-20-depth:4-minsplit:5,0.3388712147991045,0.5816913804973192,0.5816913804973192,0.6423468009976121
0.5531205063667123,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4,
                       min_samples_split=5, n_estimators=20, random_state=0)",nd_states2,tree-gini-20-depth:4-minsplit:5,0.2692632262252515,0.5531205063667123,0.5531205063667123,0.4390125291308936
0.7914050235478807,0.6415094339622641,0.68,0.6071428571428571,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=20,
                                                        random_state=0))",decision1,tree-gini-20-depth:10-minsplit:2,,,,
0.7746931618936295,0.8755020080321285,0.8320610687022901,0.923728813559322,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=20,
                                                        random_state=0))",decision2,tree-gini-20-depth:10-minsplit:2,,,,
0.6095823095823095,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=20,
                                                        random_state=0))",decision3,tree-gini-20-depth:10-minsplit:2,,,,
0.6383587786259541,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=20,
                                                        random_state=0))",survival,tree-gini-20-depth:10-minsplit:2,,,,
0.6721467391304349,0.11764705882352941,1.0,0.0625,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=20,
                                                        random_state=0))",ft,tree-gini-20-depth:10-minsplit:2,,,,
0.8296249205340115,0.07142857142857144,0.5,0.038461538461538464,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=20,
                                                        random_state=0))",aspiration,tree-gini-20-depth:10-minsplit:2,,,,
0.42373737373737375,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=20,
                                                        random_state=0))",lr_control,tree-gini-20-depth:10-minsplit:2,,,,
0.5872326203208557,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Gastrointestinal,tree-gini-20-depth:10-minsplit:2,,,,
0.5378250591016548,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Dermatological,tree-gini-20-depth:10-minsplit:2,,,,
0.4386574074074074,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Other,tree-gini-20-depth:10-minsplit:2,,,,
0.5429577464788733,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Neurological,tree-gini-20-depth:10-minsplit:2,,,,
0.4388888888888889,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Hematological,tree-gini-20-depth:10-minsplit:2,,,,
0.5472222222222223,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Gastrointestinal 2,tree-gini-20-depth:10-minsplit:2,,,,
0.4028169014084507,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Dermatological 2,tree-gini-20-depth:10-minsplit:2,,,,
0.40740740740740744,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Other 2,tree-gini-20-depth:10-minsplit:2,,,,
0.5492957746478874,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Neurological 2,tree-gini-20-depth:10-minsplit:2,,,,
0.5908163265306121,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Hematological 2,tree-gini-20-depth:10-minsplit:2,,,,
0.7698562895103397,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10, n_estimators=20,
                       random_state=0)",pd_states1,tree-gini-20-depth:10-minsplit:2,0.4737254901960784,0.7698562895103397,0.7698562895103397,0.8978441786550686
0.864531283073337,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10, n_estimators=20,
                       random_state=0)",nd_states1,tree-gini-20-depth:10-minsplit:2,0.5912121212121212,0.864531283073337,0.864531283073337,0.9330609694014173
0.594568408871822,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10, n_estimators=20,
                       random_state=0)",pd_states2,tree-gini-20-depth:10-minsplit:2,0.35689878637916816,0.594568408871822,0.594568408871822,0.64034551440255
0.5118261846065679,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10, n_estimators=20,
                       random_state=0)",nd_states2,tree-gini-20-depth:10-minsplit:2,0.29672184355728665,0.5118261846065679,0.5118261846065679,0.45329015752642515
0.8017072213500784,0.6603773584905661,0.7,0.625,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",decision1,tree-gini-20-depth:10-minsplit:5,,,,
0.7955873758036237,0.8724279835390946,0.848,0.8983050847457628,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",decision2,tree-gini-20-depth:10-minsplit:5,,,,
0.6004914004914005,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",decision3,tree-gini-20-depth:10-minsplit:5,,,,
0.5916030534351144,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",survival,tree-gini-20-depth:10-minsplit:5,,,,
0.6896739130434782,0.058823529411764705,0.5,0.03125,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",ft,tree-gini-20-depth:10-minsplit:5,,,,
0.8531468531468531,0.14285714285714288,1.0,0.07692307692307693,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",aspiration,tree-gini-20-depth:10-minsplit:5,,,,
0.45000000000000007,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",lr_control,tree-gini-20-depth:10-minsplit:5,,,,
0.6233288770053476,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Gastrointestinal,tree-gini-20-depth:10-minsplit:5,,,,
0.58274231678487,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Dermatological,tree-gini-20-depth:10-minsplit:5,,,,
0.6643518518518519,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Other,tree-gini-20-depth:10-minsplit:5,,,,
0.5126760563380282,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Neurological,tree-gini-20-depth:10-minsplit:5,,,,
0.40339506172839507,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Hematological,tree-gini-20-depth:10-minsplit:5,,,,
0.6787037037037037,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Gastrointestinal 2,tree-gini-20-depth:10-minsplit:5,,,,
0.428169014084507,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Dermatological 2,tree-gini-20-depth:10-minsplit:5,,,,
0.5046296296296297,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Other 2,tree-gini-20-depth:10-minsplit:5,,,,
0.7514084507042254,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Neurological 2,tree-gini-20-depth:10-minsplit:5,,,,
0.55,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=10,
                                                        min_samples_split=5,
                                                        n_estimators=20,
                                                        random_state=0))",DLT_Hematological 2,tree-gini-20-depth:10-minsplit:5,,,,
0.785021813218305,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10,
                       min_samples_split=5, n_estimators=20, random_state=0)",pd_states1,tree-gini-20-depth:10-minsplit:5,0.4730532212885154,0.785021813218305,0.785021813218305,0.8856864499638004
0.8500284064102663,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10,
                       min_samples_split=5, n_estimators=20, random_state=0)",nd_states1,tree-gini-20-depth:10-minsplit:5,0.629090909090909,0.8500284064102663,0.8500284064102663,0.9259128836298918
0.5995733243722826,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10,
                       min_samples_split=5, n_estimators=20, random_state=0)",pd_states2,tree-gini-20-depth:10-minsplit:5,0.35689878637916816,0.5995733243722826,0.5995733243722826,0.6564856315187734
0.5803974079056711,,,,"RandomForestClassifier(class_weight='balanced', max_depth=10,
                       min_samples_split=5, n_estimators=20, random_state=0)",nd_states2,tree-gini-20-depth:10-minsplit:5,0.2991236611489776,0.5803974079056711,0.5803974079056711,0.48432889415928976
0.48371271585557296,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",decision1,mlp-20-alpha:0.0001,,,,
0.4722384570426651,0.8905660377358491,0.8027210884353742,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",decision2,mlp-20-alpha:0.0001,,,,
0.6385749385749386,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",decision3,mlp-20-alpha:0.0001,,,,
0.6407442748091603,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",survival,mlp-20-alpha:0.0001,,,,
0.4589673913043478,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",ft,mlp-20-alpha:0.0001,,,,
0.44214876033057854,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",aspiration,mlp-20-alpha:0.0001,,,,
0.6924242424242425,0.9462365591397849,0.8979591836734694,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",lr_control,mlp-20-alpha:0.0001,,,,
0.5775401069518716,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Gastrointestinal,mlp-20-alpha:0.0001,,,,
0.40070921985815605,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Dermatological,mlp-20-alpha:0.0001,,,,
0.7523148148148148,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Other,mlp-20-alpha:0.0001,,,,
0.5211267605633803,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Neurological,mlp-20-alpha:0.0001,,,,
0.5901234567901235,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Hematological,mlp-20-alpha:0.0001,,,,
0.5814814814814815,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Gastrointestinal 2,mlp-20-alpha:0.0001,,,,
0.27183098591549293,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Dermatological 2,mlp-20-alpha:0.0001,,,,
0.3587962962962963,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Other 2,mlp-20-alpha:0.0001,,,,
0.423943661971831,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Neurological 2,mlp-20-alpha:0.0001,,,,
0.22653061224489796,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",DLT_Hematological 2,mlp-20-alpha:0.0001,,,,
0.5175117630537339,,,,"MLPClassifier(early_stopping=True, hidden_layer_sizes=20, random_state=0)",pd_states1,mlp-20-alpha:0.0001,0.3333333333333333,0.5175117630537339,0.5175117630537339,0.4844295706833345
0.5605336959996811,,,,"MLPClassifier(early_stopping=True, hidden_layer_sizes=20, random_state=0)",nd_states1,mlp-20-alpha:0.0001,0.3333333333333333,0.5605336959996811,0.5605336959996811,0.5262537369374062
0.4753038850906995,,,,"MLPClassifier(early_stopping=True, hidden_layer_sizes=20, random_state=0)",pd_states2,mlp-20-alpha:0.0001,0.3315659243548957,0.4753038850906995,0.4753038850906995,0.47740217017724756
0.5711753028418333,,,,"MLPClassifier(early_stopping=True, hidden_layer_sizes=20, random_state=0)",nd_states2,mlp-20-alpha:0.0001,0.3711781888997079,0.5711753028418333,0.5711753028418333,0.5579659370523277
0.48371271585557296,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",decision1,mlp-20-alpha:0.001,,,,
0.4722384570426651,0.8905660377358491,0.8027210884353742,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",decision2,mlp-20-alpha:0.001,,,,
0.6383292383292384,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",decision3,mlp-20-alpha:0.001,,,,
0.6407442748091603,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",survival,mlp-20-alpha:0.001,,,,
0.4589673913043478,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=MLPClassifier(alpha=0.001, early_stopping=True,
                                               hidden_layer_sizes=20,
                                               random_state=0))",ft,mlp-20-alpha:0.001,,,,
